company_id,NAME OF COMPANY,company_code,Exchange,Marker,validation_status,validated_at
1066,Lemon Tree Hotels Limited,LEMONTREE,NSE,STOPPED,FAILED,2025-12-02T23:32:48.359951+00:00
1067,Lexus Granito (India) Limited,LEXUS,NSE,STOPPED,FAILED,2025-12-02T23:32:49.080695+00:00
1068,Lakshmi Finance & Industrial Corporation Limited,LFIC,NSE,STOPPED,FAILED,2025-12-02T23:33:48.769804+00:00
1069,LG Balakrishnan & Bros Limited,LGBBROSLTD,NSE,STOPPED,FAILED,2025-12-02T23:34:48.461388+00:00
1070,Laxmi Goldorna House Limited,LGHL,NSE,STOPPED,FAILED,2025-12-02T23:34:49.180899+00:00
1071,Libas Consumer Products Limited,LIBAS,NSE,STOPPED,FAILED,2025-12-02T23:35:48.868182+00:00
1072,Liberty Shoes Limited,LIBERTSHOE,NSE,STOPPED,FAILED,2025-12-02T23:36:48.572943+00:00
1073,LIC Housing Finance Limited,LICHSGFIN,NSE,STOPPED,FAILED,2025-12-02T23:37:48.262372+00:00
1074,Life Insurance Corporation Of India,LICI,NSE,STOPPED,FAILED,2025-12-02T23:37:48.983822+00:00
1075,Likhitha Infrastructure Limited,LIKHITHA,NSE,STOPPED,FAILED,2025-12-02T23:38:48.671081+00:00
1076,Linc Limited,LINC,NSE,STOPPED,FAILED,2025-12-02T23:39:48.362989+00:00
1077,Lincoln Pharmaceuticals Limited,LINCOLN,NSE,STOPPED,FAILED,2025-12-02T23:39:49.085823+00:00
1078,Linde India Limited,LINDEINDIA,NSE,STOPPED,FAILED,2025-12-02T23:40:48.772379+00:00
1079,LLOYDS ENGINEERING WORKS LIMITED,LLOYDSENGG,NSE,STOPPED,FAILED,2025-12-02T23:41:48.464841+00:00
1080,Lloyds Enterprises Limited,LLOYDSENT,NSE,STOPPED,FAILED,2025-12-02T23:41:49.182256+00:00
1081,Lloyds Metals And Energy Limited,LLOYDSME,NSE,STOPPED,FAILED,2025-12-02T23:42:48.871554+00:00
1082,LMW Limited,LMW,NSE,STOPPED,FAILED,2025-12-02T23:43:48.560843+00:00
1083,Macrotech Developers Limited,LODHA,NSE,STOPPED,FAILED,2025-12-02T23:44:48.251810+00:00
1084,Lokesh Machines Limited,LOKESHMACH,NSE,STOPPED,FAILED,2025-12-02T23:44:48.970807+00:00
1085,Lords Chloro Alkali Limited,LORDSCHLO,NSE,STOPPED,FAILED,2025-12-02T23:45:48.684065+00:00
1086,Lotus Eye Hospital and Institute Limited,LOTUSEYE,NSE,STOPPED,FAILED,2025-12-02T23:46:48.355139+00:00
1087,Lovable Lingerie Limited,LOVABLE,NSE,STOPPED,FAILED,2025-12-02T23:46:49.075832+00:00
1088,Loyal Textile Mills Limited,LOYALTEX,NSE,STOPPED,FAILED,2025-12-02T23:47:48.763651+00:00
1089,Landmark Property Development Company Limited,LPDC,NSE,STOPPED,FAILED,2025-12-02T23:48:48.456877+00:00
1090,Larsen & Toubro Limited,LT,NSE,STOPPED,FAILED,2025-12-02T23:48:49.177218+00:00
1091,L&T Finance Limited,LTF,NSE,STOPPED,FAILED,2025-12-02T23:49:48.885585+00:00
1092,LT Foods Limited,LTFOODS,NSE,STOPPED,FAILED,2025-12-02T23:50:48.575515+00:00
1093,LTIMindtree Limited,LTIM,NSE,STOPPED,FAILED,2025-12-02T23:51:48.287336+00:00
1094,L&T Technology Services Limited,LTTS,NSE,STOPPED,FAILED,2025-12-02T23:51:49.006643+00:00
1095,Lumax Industries Limited,LUMAXIND,NSE,STOPPED,FAILED,2025-12-02T23:52:48.679403+00:00
1096,Lumax Auto Technologies Limited,LUMAXTECH,NSE,STOPPED,FAILED,2025-12-02T23:53:48.368464+00:00
1097,Lupin Limited,LUPIN,NSE,STOPPED,FAILED,2025-12-02T23:53:49.088853+00:00
1098,Lux Industries Limited,LUXIND,NSE,STOPPED,FAILED,2025-12-02T23:54:48.799938+00:00
1099,Laxmi Organic Industries Limited,LXCHEM,NSE,STOPPED,FAILED,2025-12-02T23:55:48.487027+00:00
1100,Lyka Labs Limited,LYKALABS,NSE,STOPPED,FAILED,2025-12-02T23:55:49.206475+00:00
1101,Lypsa Gems & Jewellery Limited,LYPSAGEMS,NSE,STOPPED,FAILED,2025-12-02T23:56:48.910439+00:00
1102,Mahindra & Mahindra Limited,M&M,NSE,STOPPED,FAILED,2025-12-02T23:57:48.599586+00:00
1103,Mahindra & Mahindra Financial Services Limited,M&MFIN,NSE,STOPPED,FAILED,2025-12-02T23:58:48.291057+00:00
1104,Maan Aluminium Limited,MAANALU,NSE,STOPPED,FAILED,2025-12-02T23:58:49.009196+00:00
1105,Macpower CNC Machines Limited,MACPOWER,NSE,STOPPED,FAILED,2025-12-02T23:59:48.699189+00:00
1106,Madhav Marbles and Granites Limited,MADHAV,NSE,STOPPED,FAILED,2025-12-03T00:00:48.394888+00:00
1107,Madhucon Projects Limited,MADHUCON,NSE,STOPPED,FAILED,2025-12-03T00:00:49.112466+00:00
1108,Madras Fertilizers Limited,MADRASFERT,NSE,STOPPED,FAILED,2025-12-03T00:01:48.800688+00:00
1109,Magadh Sugar & Energy Limited,MAGADSUGAR,NSE,STOPPED,FAILED,2025-12-03T00:02:48.489610+00:00
1110,Magnum Ventures Limited,MAGNUM,NSE,STOPPED,FAILED,2025-12-03T00:02:49.211479+00:00
1111,Bank of Maharashtra,MAHABANK,NSE,STOPPED,FAILED,2025-12-03T00:03:48.899549+00:00
1112,Maha Rashtra Apex Corporation Limited,MAHAPEXLTD,NSE,STOPPED,FAILED,2025-12-03T00:04:48.591907+00:00
1113,Mahamaya Steel Industries Limited,MAHASTEEL,NSE,STOPPED,FAILED,2025-12-03T00:05:48.282196+00:00
1114,Mahindra EPC Irrigation Limited,MAHEPC,NSE,STOPPED,FAILED,2025-12-03T00:05:49.005056+00:00
1115,Maheshwari Logistics Limited,MAHESHWARI,NSE,STOPPED,FAILED,2025-12-03T00:06:48.694366+00:00
1116,Mahindra Lifespace Developers Limited,MAHLIFE,NSE,STOPPED,FAILED,2025-12-03T00:07:48.383494+00:00
1117,Mahindra Logistics Limited,MAHLOG,NSE,STOPPED,FAILED,2025-12-03T00:07:49.102656+00:00
1118,Maharashtra Scooters Limited,MAHSCOOTER,NSE,STOPPED,FAILED,2025-12-03T00:08:48.805625+00:00
1119,Maharashtra Seamless Limited,MAHSEAMLES,NSE,STOPPED,FAILED,2025-12-03T00:09:48.494725+00:00
1120,Maithan Alloys Limited,MAITHANALL,NSE,STOPPED,FAILED,2025-12-03T00:09:49.215330+00:00
1121,Mallcom (India) Limited,MALLCOM,NSE,STOPPED,FAILED,2025-12-03T00:10:48.903983+00:00
1122,Malu Paper Mills Limited,MALUPAPER,NSE,STOPPED,FAILED,2025-12-03T00:11:48.597118+00:00
1123,Mamata Machinery Limited,MAMATA,NSE,STOPPED,FAILED,2025-12-03T00:12:48.285148+00:00
1124,Manaksia Aluminium Company Limited,MANAKALUCO,NSE,STOPPED,FAILED,2025-12-03T00:12:49.007706+00:00
1125,Manaksia Coated Metals & Industries Limited,MANAKCOAT,NSE,STOPPED,FAILED,2025-12-03T00:13:48.693641+00:00
1126,Manaksia Limited,MANAKSIA,NSE,STOPPED,FAILED,2025-12-03T00:14:48.398372+00:00
1127,Manaksia Steels Limited,MANAKSTEEL,NSE,STOPPED,FAILED,2025-12-03T00:14:49.128374+00:00
1128,Manali Petrochemicals Limited,MANALIPETC,NSE,STOPPED,FAILED,2025-12-03T00:15:48.801251+00:00
1129,Manappuram Finance Limited,MANAPPURAM,NSE,STOPPED,FAILED,2025-12-03T00:16:48.493635+00:00
1130,Manba Finance Limited,MANBA,NSE,STOPPED,FAILED,2025-12-03T00:16:49.214339+00:00
1131,Mangal Credit and Fincorp Limited,MANCREDIT,NSE,STOPPED,FAILED,2025-12-03T00:17:48.901245+00:00
1132,Mangalam Drugs And Organics Limited,MANGALAM,NSE,STOPPED,FAILED,2025-12-03T00:18:48.593459+00:00
1133,Mangalore Chemicals & Fertilizers Limited,MANGCHEFER,NSE,STOPPED,FAILED,2025-12-03T00:19:48.285471+00:00
1134,Mangalam Cement Limited,MANGLMCEM,NSE,STOPPED,FAILED,2025-12-03T00:19:49.004850+00:00
1135,Man Industries (India) Limited,MANINDS,NSE,STOPPED,FAILED,2025-12-03T00:20:48.692329+00:00
1136,Man Infraconstruction Limited,MANINFRA,NSE,STOPPED,FAILED,2025-12-03T00:21:48.399387+00:00
1137,Mankind Pharma Limited,MANKIND,NSE,STOPPED,FAILED,2025-12-03T00:21:49.118516+00:00
1138,Manomay Tex India Limited,MANOMAY,NSE,STOPPED,FAILED,2025-12-03T00:22:48.806094+00:00
1139,Manorama Industries Limited,MANORAMA,NSE,STOPPED,FAILED,2025-12-03T00:23:48.487821+00:00
1140,Mangalam Organics Limited,MANORG,NSE,STOPPED,FAILED,2025-12-03T00:23:49.207742+00:00
1141,Manugraph India Limited,MANUGRAPH,NSE,STOPPED,FAILED,2025-12-03T00:24:48.913249+00:00
1142,Vedant Fashions Limited,MANYAVAR,NSE,STOPPED,FAILED,2025-12-03T00:25:48.619128+00:00
1143,C.E. Info Systems Limited,MAPMYINDIA,NSE,STOPPED,FAILED,2025-12-03T00:26:48.309427+00:00
1144,Maral Overseas Limited,MARALOVER,NSE,STOPPED,FAILED,2025-12-03T00:26:49.028498+00:00
1145,Marathon Nextgen Realty Limited,MARATHON,NSE,STOPPED,FAILED,2025-12-03T00:27:48.718569+00:00
1146,Marico Limited,MARICO,NSE,STOPPED,FAILED,2025-12-03T00:28:48.401050+00:00
1147,Marine Electricals (India) Limited,MARINE,NSE,STOPPED,FAILED,2025-12-03T00:28:49.122300+00:00
1148,Marksans Pharma Limited,MARKSANS,NSE,STOPPED,FAILED,2025-12-03T00:29:48.812365+00:00
1149,Marshall Machines Limited,MARSHALL,NSE,STOPPED,FAILED,2025-12-03T00:30:48.517524+00:00
1150,Maruti Suzuki India Limited,MARUTI,NSE,STOPPED,FAILED,2025-12-03T00:30:49.239160+00:00
1151,MAS Financial Services Limited,MASFIN,NSE,STOPPED,FAILED,2025-12-03T00:31:48.929233+00:00
1152,Mask Investments Limited,MASKINVEST,NSE,STOPPED,FAILED,2025-12-03T00:32:48.606064+00:00
1153,Mastek Limited,MASTEK,NSE,STOPPED,FAILED,2025-12-03T00:33:48.309478+00:00
1154,Master Trust Limited,MASTERTR,NSE,STOPPED,FAILED,2025-12-03T00:33:49.032156+00:00
1155,Matrimony.Com Limited,MATRIMONY,NSE,STOPPED,FAILED,2025-12-03T00:34:48.721324+00:00
1156,Mawana Sugars Limited,MAWANASUG,NSE,STOPPED,FAILED,2025-12-03T00:35:48.411999+00:00
1157,Max Estates Limited,MAXESTATES,NSE,STOPPED,FAILED,2025-12-03T00:35:49.132487+00:00
1158,Max Healthcare Institute Limited,MAXHEALTH,NSE,STOPPED,FAILED,2025-12-03T00:36:48.821742+00:00
1159,Max India Limited,MAXIND,NSE,STOPPED,FAILED,2025-12-03T00:37:48.512652+00:00
1160,Mayur Uniquoters Ltd,MAYURUNIQ,NSE,STOPPED,FAILED,2025-12-03T00:37:49.232446+00:00
1161,Mazda Limited,MAZDA,NSE,STOPPED,FAILED,2025-12-03T00:38:48.921622+00:00
1162,Mazagon Dock Shipbuilders Limited,MAZDOCK,NSE,STOPPED,FAILED,2025-12-03T00:39:48.637854+00:00
1163,Madhya Bharat Agro Products Limited,MBAPL,NSE,STOPPED,FAILED,2025-12-03T00:40:48.306435+00:00
1164,MBL Infrastructure Limited,MBLINFRA,NSE,STOPPED,FAILED,2025-12-03T00:40:49.032075+00:00
1165,Madhav Copper Limited,MCL,NSE,STOPPED,FAILED,2025-12-03T00:41:48.731673+00:00
1166,Mcleod Russel India Limited,MCLEODRUSS,NSE,STOPPED,FAILED,2025-12-03T00:42:48.405206+00:00
1167,Magellanic Cloud Limited,MCLOUD,NSE,STOPPED,FAILED,2025-12-03T00:42:49.125040+00:00
1168,Multi Commodity Exchange of India Limited,MCX,NSE,STOPPED,FAILED,2025-12-03T00:43:48.812413+00:00
1169,Global Health Limited,MEDANTA,NSE,STOPPED,FAILED,2025-12-03T00:44:48.502834+00:00
1170,Medi Assist Healthcare Services Limited,MEDIASSIST,NSE,STOPPED,FAILED,2025-12-03T00:44:49.221927+00:00
1171,Medicamen Biotech Limited,MEDICAMEQ,NSE,STOPPED,FAILED,2025-12-03T00:45:48.925683+00:00
1172,Medico Remedies Limited,MEDICO,NSE,STOPPED,FAILED,2025-12-03T00:46:48.616020+00:00
1173,Medplus Health Services Limited,MEDPLUS,NSE,STOPPED,FAILED,2025-12-03T00:47:48.306749+00:00
1174,Megasoft Limited,MEGASOFT,NSE,STOPPED,FAILED,2025-12-03T00:47:49.035364+00:00
1175,Megastar Foods Limited,MEGASTAR,NSE,STOPPED,FAILED,2025-12-03T00:48:48.707834+00:00
1176,Menon Bearings Limited,MENONBE,NSE,STOPPED,FAILED,2025-12-03T00:49:48.412696+00:00
1177,MEP Infrastructure Developers Limited,MEP,NSE,STOPPED,FAILED,2025-12-03T00:49:49.134532+00:00
1178,Metro Brands Limited,METROBRAND,NSE,STOPPED,FAILED,2025-12-03T00:50:48.824563+00:00
1179,Metropolis Healthcare Limited,METROPOLIS,NSE,STOPPED,FAILED,2025-12-03T00:51:48.512726+00:00
1180,Mahalaxmi Fabric Mills Limited,MFML,NSE,STOPPED,FAILED,2025-12-03T00:51:49.233975+00:00
1181,Max Financial Services Limited,MFSL,NSE,STOPPED,FAILED,2025-12-03T00:52:48.929996+00:00
1182,Mangalam Global Enterprise Limited,MGEL,NSE,STOPPED,FAILED,2025-12-03T00:53:48.617661+00:00
1183,Mahanagar Gas Limited,MGL,NSE,STOPPED,FAILED,2025-12-03T00:54:48.307972+00:00
1184,Mahalaxmi Rubtech Limited,MHLXMIRU,NSE,STOPPED,FAILED,2025-12-03T00:54:49.028770+00:00
1185,Mahindra Holidays & Resorts India Limited,MHRIL,NSE,STOPPED,FAILED,2025-12-03T00:55:48.714960+00:00
1186,MIC Electronics Limited,MICEL,NSE,STOPPED,FAILED,2025-12-03T00:56:48.407575+00:00
1187,Mishra Dhatu Nigam Limited,MIDHANI,NSE,STOPPED,FAILED,2025-12-03T00:56:49.129402+00:00
1188,Minda Corporation Limited,MINDACORP,NSE,STOPPED,FAILED,2025-12-03T00:57:48.818738+00:00
1189,Mindteck (India) Limited,MINDTECK,NSE,STOPPED,FAILED,2025-12-03T00:58:48.506040+00:00
1190,MIRC Electronics Limited,MIRCELECTR,NSE,STOPPED,FAILED,2025-12-03T00:58:49.230333+00:00
1191,Mirza International Limited,MIRZAINT,NSE,STOPPED,FAILED,2025-12-03T00:59:48.918965+00:00
1192,MITCON Consultancy & Engineering Services Limited,MITCON,NSE,STOPPED,FAILED,2025-12-03T01:00:48.610140+00:00
1193,Mittal Life Style Limited,MITTAL,NSE,STOPPED,FAILED,2025-12-03T01:01:48.313707+00:00
1194,M K Proteins Limited,MKPL,NSE,STOPPED,FAILED,2025-12-03T01:01:49.038462+00:00
1195,MM Forgings Limited,MMFL,NSE,STOPPED,FAILED,2025-12-03T01:02:48.712227+00:00
1196,MMP Industries Limited,MMP,NSE,STOPPED,FAILED,2025-12-03T01:03:48.405033+00:00
1197,MMTC Limited,MMTC,NSE,STOPPED,FAILED,2025-12-03T01:03:49.125784+00:00
1198,One Mobikwik Systems Limited,MOBIKWIK,NSE,STOPPED,FAILED,2025-12-03T01:04:48.814254+00:00
1199,Modi Rubber Limited,MODIRUBBER,NSE,STOPPED,FAILED,2025-12-03T01:05:48.516627+00:00
1200,MODISON LIMITED,MODISONLTD,NSE,STOPPED,FAILED,2025-12-03T01:05:49.236173+00:00
1201,Modern Threads (India) Limited,MODTHREAD,NSE,STOPPED,FAILED,2025-12-03T01:06:48.925834+00:00
1202,Mohit Industries Limited,MOHITIND,NSE,STOPPED,FAILED,2025-12-03T01:07:48.614745+00:00
1203,MOIL Limited,MOIL,NSE,STOPPED,FAILED,2025-12-03T01:08:48.304075+00:00
1204,Moksh Ornaments Limited,MOKSH,NSE,STOPPED,FAILED,2025-12-03T01:08:49.026206+00:00
1205,Meghmani Organics Limited,MOL,NSE,STOPPED,FAILED,2025-12-03T01:09:48.714074+00:00
1206,Mold-Tek Technologies Limited,MOLDTECH,NSE,STOPPED,FAILED,2025-12-03T01:10:48.405400+00:00
1207,Mold-Tek Packaging Limited,MOLDTKPAC,NSE,STOPPED,FAILED,2025-12-03T01:10:49.125782+00:00
1208,Monarch Networth Capital Limited,MONARCH,NSE,STOPPED,FAILED,2025-12-03T01:11:48.815300+00:00
1209,Monte Carlo Fashions Limited,MONTECARLO,NSE,STOPPED,FAILED,2025-12-03T01:12:48.504619+00:00
1210,Morarjee Textiles Limited,MORARJEE,NSE,STOPPED,FAILED,2025-12-03T01:12:49.223907+00:00
1211,Morepen Laboratories Limited,MOREPENLAB,NSE,STOPPED,FAILED,2025-12-03T01:13:48.928963+00:00
1212,Moschip Technologies Limited,MOSCHIP,NSE,STOPPED,FAILED,2025-12-03T01:14:48.633550+00:00
1213,Samvardhana Motherson International Limited,MOTHERSON,NSE,STOPPED,FAILED,2025-12-03T01:15:48.323981+00:00
1214,Motilal Oswal Financial Services Limited,MOTILALOFS,NSE,STOPPED,FAILED,2025-12-03T01:15:49.044528+00:00
1215,Motisons Jewellers Limited,MOTISONS,NSE,STOPPED,FAILED,2025-12-03T01:16:48.733260+00:00
1216,The Motor & General Finance Limited,MOTOGENFIN,NSE,STOPPED,FAILED,2025-12-03T01:17:48.421708+00:00
1217,MphasiS Limited,MPHASIS,NSE,STOPPED,FAILED,2025-12-03T01:17:49.147413+00:00
1218,MPS Limited,MPSLTD,NSE,STOPPED,FAILED,2025-12-03T01:18:48.835634+00:00
1219,MRF Limited,MRF,NSE,STOPPED,FAILED,2025-12-03T01:19:48.526271+00:00
1220,MRO-TEK Realty Limited,MRO-TEK,NSE,STOPPED,FAILED,2025-12-03T01:19:49.250769+00:00
1221,Mangalore Refinery and Petrochemicals Limited,MRPL,NSE,STOPPED,FAILED,2025-12-03T01:20:48.941654+00:00
1222,MSP Steel & Power Limited,MSPL,NSE,STOPPED,FAILED,2025-12-03T01:21:48.631143+00:00
1223,Mstc Limited,MSTCLTD,NSE,STOPPED,FAILED,2025-12-03T01:22:48.321337+00:00
1224,Motherson Sumi Wiring India Limited,MSUMI,NSE,STOPPED,FAILED,2025-12-03T01:22:49.041543+00:00
1225,Mtar Technologies Limited,MTARTECH,NSE,STOPPED,FAILED,2025-12-03T01:23:48.732300+00:00
1226,MT Educare Limited,MTEDUCARE,NSE,STOPPED,FAILED,2025-12-03T01:24:48.421153+00:00
1227,Mahanagar Telephone Nigam Limited,MTNL,NSE,STOPPED,FAILED,2025-12-03T01:24:49.138826+00:00
1228,Mufin Green Finance Limited,MUFIN,NSE,STOPPED,FAILED,2025-12-03T01:25:48.828652+00:00
1229,Credo Brands Marketing Limited,MUFTI,NSE,STOPPED,FAILED,2025-12-03T01:26:48.532993+00:00
1230,Mukand Limited,MUKANDLTD,NSE,STOPPED,FAILED,2025-12-03T01:26:49.252228+00:00
1231,Mukka Proteins Limited,MUKKA,NSE,STOPPED,FAILED,2025-12-03T01:27:48.980097+00:00
1232,Mukta Arts Limited,MUKTAARTS,NSE,STOPPED,FAILED,2025-12-03T01:28:48.639312+00:00
1233,Munjal Auto Industries Limited,MUNJALAU,NSE,STOPPED,FAILED,2025-12-03T01:29:48.329517+00:00
1234,Munjal Showa Limited,MUNJALSHOW,NSE,STOPPED,FAILED,2025-12-03T01:29:49.047163+00:00
1235,Murudeshwar Ceramics Limited,MURUDCERA,NSE,STOPPED,FAILED,2025-12-03T01:30:48.752938+00:00
1236,Muthoot Capital Services Limited,MUTHOOTCAP,NSE,STOPPED,FAILED,2025-12-03T01:31:48.441661+00:00
1237,Muthoot Finance Limited,MUTHOOTFIN,NSE,STOPPED,FAILED,2025-12-03T01:31:49.186682+00:00
1238,Muthoot Microfin Limited,MUTHOOTMF,NSE,STOPPED,FAILED,2025-12-03T01:32:48.854441+00:00
1239,Manoj Vaibhav Gems N Jewellers Limited,MVGJL,NSE,STOPPED,FAILED,2025-12-03T01:33:48.545273+00:00
1240,NACL Industries Limited,NACLIND,NSE,STOPPED,FAILED,2025-12-03T01:33:49.265315+00:00
1241,Nagarjuna Fertilizers and Chemicals Limited,NAGAFERT,NSE,STOPPED,FAILED,2025-12-03T01:34:48.956744+00:00
1242,Nagreeka Capital & Infrastructure Limited,NAGREEKCAP,NSE,STOPPED,FAILED,2025-12-03T01:35:48.643403+00:00
1243,Nagreeka Exports Limited,NAGREEKEXP,NSE,STOPPED,FAILED,2025-12-03T01:36:48.334854+00:00
1244,Nahar Capital and Financial Services Limited,NAHARCAP,NSE,STOPPED,FAILED,2025-12-03T01:36:49.056331+00:00
1245,Nahar Industrial Enterprises Limited,NAHARINDUS,NSE,STOPPED,FAILED,2025-12-03T01:37:48.744615+00:00
1246,Nahar Poly Films Limited,NAHARPOLY,NSE,STOPPED,FAILED,2025-12-03T01:38:48.440365+00:00
1247,Nahar Spinning Mills Limited,NAHARSPING,NSE,STOPPED,FAILED,2025-12-03T01:38:49.163782+00:00
1248,Nippon Life India Asset Management Limited,NAM-INDIA,NSE,STOPPED,FAILED,2025-12-03T01:39:48.861821+00:00
1249,Narmada Agrobase Limited,NARMADA,NSE,STOPPED,FAILED,2025-12-03T01:40:48.534121+00:00
1250,Natural Capsules Limited,NATCAPSUQ,NSE,STOPPED,FAILED,2025-12-03T01:40:49.255191+00:00
1251,Natco Pharma Limited,NATCOPHARM,NSE,STOPPED,FAILED,2025-12-03T01:41:48.960685+00:00
1252,Nath Bio-Genes (India) Limited,NATHBIOGEN,NSE,STOPPED,FAILED,2025-12-03T01:42:48.668849+00:00
1253,National Aluminium Company Limited,NATIONALUM,NSE,STOPPED,FAILED,2025-12-03T01:43:48.372606+00:00
1254,Info Edge (India) Limited,NAUKRI,NSE,STOPPED,FAILED,2025-12-03T01:43:49.093943+00:00
1255,NAVA LIMITED,NAVA,NSE,STOPPED,FAILED,2025-12-03T01:44:48.782241+00:00
1256,Navin Fluorine International Limited,NAVINFLUOR,NSE,STOPPED,FAILED,2025-12-03T01:45:48.470513+00:00
1257,Navkar Corporation Limited,NAVKARCORP,NSE,STOPPED,FAILED,2025-12-03T01:45:49.189196+00:00
1258,Navkar Urbanstructure Limited,NAVKARURB,NSE,STOPPED,FAILED,2025-12-03T01:46:48.879646+00:00
1259,Navneet Education Limited,NAVNETEDUL,NSE,STOPPED,FAILED,2025-12-03T01:47:48.567510+00:00
1260,Nazara Technologies Limited,NAZARA,NSE,STOPPED,FAILED,2025-12-03T01:47:49.286320+00:00
1261,NBCC (India) Limited,NBCC,NSE,STOPPED,FAILED,2025-12-03T01:48:48.993808+00:00
1262,N. B. I. Industrial Finance Company Limited,NBIFIN,NSE,STOPPED,FAILED,2025-12-03T01:49:48.698301+00:00
1263,NCC Limited,NCC,NSE,STOPPED,FAILED,2025-12-03T01:50:48.389601+00:00
1264,NCL Industries Limited,NCLIND,NSE,STOPPED,FAILED,2025-12-03T01:50:49.108880+00:00
1265,Naga Dhunseri Group Limited,NDGL,NSE,STOPPED,FAILED,2025-12-03T01:51:48.801191+00:00
1266,Nandan Denim Limited,NDL,NSE,STOPPED,FAILED,2025-12-03T01:52:48.488077+00:00
1267,NDL Ventures Limited,NDLVENTURE,NSE,STOPPED,FAILED,2025-12-03T01:52:49.208331+00:00
1268,Ndr Auto Components Limited,NDRAUTO,NSE,STOPPED,FAILED,2025-12-03T01:53:48.898946+00:00
1269,New Delhi Television Limited,NDTV,NSE,STOPPED,FAILED,2025-12-03T01:54:48.588760+00:00
1270,North Eastern Carrying Corporation Limited,NECCLTD,NSE,STOPPED,FAILED,2025-12-03T01:54:49.307986+00:00
1271,Nectar Lifesciences Limited,NECLIFE,NSE,STOPPED,FAILED,2025-12-03T01:55:48.999014+00:00
1272,Nelcast Limited,NELCAST,NSE,STOPPED,FAILED,2025-12-03T01:56:48.686154+00:00
1273,NELCO Limited,NELCO,NSE,STOPPED,FAILED,2025-12-03T01:57:48.375006+00:00
1274,Neogen Chemicals Limited,NEOGEN,NSE,STOPPED,FAILED,2025-12-03T01:57:49.094452+00:00
1275,Nesco Limited,NESCO,NSE,STOPPED,FAILED,2025-12-03T01:58:48.784774+00:00
1276,Nestle India Limited,NESTLEIND,NSE,STOPPED,FAILED,2025-12-03T01:59:48.508484+00:00
1277,Netweb Technologies India Limited,NETWEB,NSE,STOPPED,FAILED,2025-12-03T01:59:49.239521+00:00
1278,Network18 Media & Investments Limited,NETWORK18,NSE,STOPPED,FAILED,2025-12-03T02:00:48.894968+00:00
1279,Neuland Laboratories Limited,NEULANDLAB,NSE,STOPPED,FAILED,2025-12-03T02:01:48.583290+00:00
1280,Newgen Software Technologies Limited,NEWGEN,NSE,STOPPED,FAILED,2025-12-03T02:01:49.311392+00:00
1281,Next Mediaworks Limited,NEXTMEDIA,NSE,STOPPED,FAILED,2025-12-03T02:02:49.002970+00:00
1282,National Fertilizers Limited,NFL,NSE,STOPPED,FAILED,2025-12-03T02:03:48.694635+00:00
1283,Nakoda Group of Industries Limited,NGIL,NSE,STOPPED,FAILED,2025-12-03T02:04:48.385800+00:00
1284,NGL Fine-Chem Limited,NGLFINE,NSE,STOPPED,FAILED,2025-12-03T02:04:49.104785+00:00
1285,Narayana Hrudayalaya Ltd.,NH,NSE,STOPPED,FAILED,2025-12-03T02:05:48.794292+00:00
1286,NHPC Limited,NHPC,NSE,STOPPED,FAILED,2025-12-03T02:06:48.500021+00:00
1287,The New India Assurance Company Limited,NIACL,NSE,STOPPED,FAILED,2025-12-03T02:06:49.224823+00:00
1288,NIBE Limited,NIBE,NSE,STOPPED,FAILED,2025-12-03T02:07:48.898995+00:00
1289,NRB Industrial Bearings Limited,NIBL,NSE,STOPPED,FAILED,2025-12-03T02:08:48.588267+00:00
1290,NIIT Limited,NIITLTD,NSE,STOPPED,FAILED,2025-12-03T02:08:49.354122+00:00
1291,NIIT Learning Systems Limited,NIITMTS,NSE,STOPPED,FAILED,2025-12-03T02:09:49.002180+00:00
1292,Nila Infrastructures Limited,NILAINFRA,NSE,STOPPED,FAILED,2025-12-03T02:10:48.690386+00:00
1293,Nila Spaces Limited,NILASPACES,NSE,STOPPED,FAILED,2025-12-03T02:11:48.404427+00:00
1294,Nilkamal Limited,NILKAMAL,NSE,STOPPED,FAILED,2025-12-03T02:11:49.135979+00:00
1295,NINtec Systems Limited,NINSYS,NSE,STOPPED,FAILED,2025-12-03T02:12:48.793663+00:00
1296,Indo-National Limited,NIPPOBATRY,NSE,STOPPED,FAILED,2025-12-03T02:13:48.483695+00:00
1297,Niraj Cement Structurals Limited,NIRAJ,NSE,STOPPED,FAILED,2025-12-03T02:13:49.208231+00:00
1298,Niraj Ispat Industries Limited,NIRAJISPAT,NSE,STOPPED,FAILED,2025-12-03T02:14:48.902255+00:00
1299,Nitco Limited,NITCO,NSE,STOPPED,FAILED,2025-12-03T02:15:48.591958+00:00
1300,Nitin Spinners Limited,NITINSPIN,NSE,STOPPED,FAILED,2025-12-03T02:15:49.374176+00:00
1301,Nitiraj Engineers Limited,NITIRAJ,NSE,STOPPED,FAILED,2025-12-03T02:16:48.993011+00:00
1302,Niva Bupa Health Insurance Company Limited,NIVABUPA,NSE,STOPPED,FAILED,2025-12-03T02:17:48.710823+00:00
1303,NK Industries Limited,NKIND,NSE,STOPPED,FAILED,2025-12-03T02:18:48.386458+00:00
1304,NLC India Limited,NLCINDIA,NSE,STOPPED,FAILED,2025-12-03T02:18:49.108738+00:00
1305,NMDC Limited,NMDC,NSE,STOPPED,FAILED,2025-12-03T02:19:48.797238+00:00
